month,unq_no,se_cd,se_nm,measurement_rows,pstn_info_raw,lat,lon,geocode_quality,metadata_matched
202201,22-0001,22,서초,44289,서초구 방배천로 54앞 전용맨홀(방배경찰서앞~청도빌딩앞 보도내),37.487743,126.9853858,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,22-0002,22,서초,44285,서초구 서운로164~서운로162사이 골목앞 전용맨홀(진흥아파트6~7동옆 중앙차선내),37.4981435,127.023934,EXACT_ADDRESS_CANDIDATE,True
202201,22-0003,22,서초,44284,서초구 서초대로23길 77앞 사거리내 맨홀<언제나처음처럼~방배시티아파트101동옆(서초대로23길74) 사거리>,37.4916039,127.0082769,EXACT_ADDRESS_CANDIDATE,True
202201,22-0004,22,서초,44283,서초구 방배천로 16옆 보도내 전용맨홀(호림수산옆 방배복개공영주차장 방배천로4길측 보도내),37.4810205,126.9823656,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,22-0005,22,서초,44279,서초구 방배로19길 14옆 전용사각맨홀(외환은행 방배동지점뒤),37.4902132,126.9920288,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,22-0006,22,서초,44276,서초구 주흥3길 20앞 맨홀(현대빌라앞~일호자동차공업사앞),37.5043003,127.0198336,ROAD_MATCH,True
202201,22-0007,22,서초,44273,서초구 논현로31길 44앞 맨홀(혜인빌딩~세원빌딩간),37.4836836,127.0421261,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,22-0008,22,서초,44271,서초구 방배중앙로 121앞 (방배빗물펌프장유입박스 천장),37.494467,126.9860941,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,22-0009,22,서초,44267,서초구 서초4동 1305-8 (동일빌딩 옆),37.4984954,127.0199496,ROAD_NAME_ONLY_APPROX,True
202201,22-0010,22,서초,44265,서초구 강남대로 399앞 맨홀(강남역#9출입구 뒤 보도내),37.4982352,127.0268207,EXACT_ADDRESS_CANDIDATE,True
202201,22-0011,22,서초,44262,"서초구 강남대로 375앞 맨홀(강남역#6번출입구옆, 서초현대타워앞)",37.4963924,127.0278661,EXACT_ADDRESS_CANDIDATE,True
202201,22-0012,22,서초,44260,"서초구 서운로21길 2앞 전용사각(서초빗물펌프장내 박스, 서일중학교체육관 뒤)",37.4863375,127.0292523,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,22-0013,22,서초,44256,"서초구 고무래로 94월편 보도내 작업구 하수박스 천장 
(현대4차아파트301동옆 월편, 삼호가든아파트 다동옆)",37.5023309,127.0143305,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,22-0014,22,서초,44255,"서초구 서초대로78길38앞 (서초동1396) 삼성화재 맞은편, 2018/07/06편집_장비제원업데이트요망",37.4889191,126.9977329,ROAD_MATCH,True
202201,23-0001,23,강남,29537,강남구 압구정로20길 6앞 맨홀&lt;한스빌딩(더플랜성형외과)앞~백상빌딩간 횡단보도내&gt;,37.52735,127.0288606,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,23-0002,23,강남,30343,"강남구 압구정로128앞 맨홀(신사동주민센터앞 횡단보도내, 현대고 서측정문앞)",37.5239801,127.0228273,EXACT_ADDRESS_CANDIDATE,True
202201,23-0003,23,강남,30343,"강남구 남부순환로2947앞(재경빌딩앞 횡단보도내, 대치역사거리)",37.4946061,127.0627349,EXACT_ADDRESS_CANDIDATE,True
202201,23-0004,23,강남,30343,"강남구 삼성로212앞 맨홀(은마아파트1동~미도아파트208동간,중안차로 안전지대내)",37.4954674,127.0634159,EXACT_ADDRESS_CANDIDATE,True
202201,23-0005,23,강남,42812,테헤란로435앞 맨홀(대종빌딩~삼영빌딩간 횡단보도앞 테헤란로측),37.5066519,127.0546862,EXACT_ADDRESS_CANDIDATE,True
202201,23-0007,23,강남,42810,서울특별시 강남구 성수대교남단 교차로 윤호병원 보도 앞,,,UNMATCHED,True
202201,23-0008,23,강남,42810,서울특별시 강남구 압구정로 46길 4 스틱윗미 도로 앞,37.52735,127.0288606,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,23-0009,23,강남,42810,서울특별시 강남구 도산대로49길 21 셀코스메트 도산 공원 부티크 도로 앞,37.517912,127.0241023,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,23-0010,23,강남,42810,서울특별시 강남구 도산대로85길 56 현대한강아파트 도로 옆,37.517912,127.0241023,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,23-0011,23,강남,42810,서울특별시 강남구 삼성로 148길 우락뽈락 보도 앞,37.5028366,127.0588629,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,23-0012,23,강남,42810,서울특별시 강남구 학동로 67길 14 이마트24 도로 앞,37.5205878,127.0585723,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,23-0013,23,강남,42810,서울특별시 강남구 학동로 413 보도 앞,37.5181537,127.0451919,EXACT_ADDRESS_CANDIDATE,True
202201,23-0014,23,강남,42810,서울특별시 강남구 개포로 140길 현대블루핸즈 도로 앞,37.4913946,127.0727728,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,23-0015,23,강남,42810,서울특별시 강남구 일원로5길 85 일반주택 도로 앞,37.4923272,127.0801611,ROAD_NAME_ONLY_APPROX,True
202201,23-0016,23,강남,42810,서울특별시 강남구 역삼동 820-5,37.49988,127.03856,ROAD_NAME_ONLY_APPROX,True
202201,23-0017,23,강남,42708,서울특별시 강남구 광평로 20길 63 서울로봇고등학교 정문 앞,37.4826136,127.0782028,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,23-0018,23,강남,42810,서울특별시 강남구 대왕중교 교차로 일원본동 주민센터 도로 앞,37.4833681,127.0864944,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,23-0019,23,강남,42810,서울특별시 강남구 광평로 51길 8 로얄프라자 도로 앞,37.4855748,127.0758327,LANDMARK_MATCH_MANUAL_REVIEW,True
202201,23-0020,23,강남,39572,서울특별시 강남구 논현동 143-14,37.5123018,127.0294935,ROAD_NAME_ONLY_APPROX,True
202201,23-0021,23,강남,42810,서울특별시 강남구 광평로 202 SK주유소 공원 도로 앞,37.4841589,127.0950203,EXACT_ADDRESS_CANDIDATE,True
202202,22-0001,22,서초,40113,서초구 방배천로 54앞 전용맨홀(방배경찰서앞~청도빌딩앞 보도내),37.487743,126.9853858,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,22-0002,22,서초,40099,서초구 서운로164~서운로162사이 골목앞 전용맨홀(진흥아파트6~7동옆 중앙차선내),37.4981435,127.023934,EXACT_ADDRESS_CANDIDATE,True
202202,22-0003,22,서초,40094,서초구 서초대로23길 77앞 사거리내 맨홀<언제나처음처럼~방배시티아파트101동옆(서초대로23길74) 사거리>,37.4916039,127.0082769,EXACT_ADDRESS_CANDIDATE,True
202202,22-0004,22,서초,40090,서초구 방배천로 16옆 보도내 전용맨홀(호림수산옆 방배복개공영주차장 방배천로4길측 보도내),37.4810205,126.9823656,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,22-0005,22,서초,40081,서초구 방배로19길 14옆 전용사각맨홀(외환은행 방배동지점뒤),37.4902132,126.9920288,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,22-0006,22,서초,40074,서초구 주흥3길 20앞 맨홀(현대빌라앞~일호자동차공업사앞),37.5043003,127.0198336,ROAD_MATCH,True
202202,22-0007,22,서초,40070,서초구 논현로31길 44앞 맨홀(혜인빌딩~세원빌딩간),37.4836836,127.0421261,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,22-0008,22,서초,40065,서초구 방배중앙로 121앞 (방배빗물펌프장유입박스 천장),37.494467,126.9860941,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,22-0009,22,서초,40064,서초구 서초4동 1305-8 (동일빌딩 옆),37.4984954,127.0199496,ROAD_NAME_ONLY_APPROX,True
202202,22-0010,22,서초,40063,서초구 강남대로 399앞 맨홀(강남역#9출입구 뒤 보도내),37.4982352,127.0268207,EXACT_ADDRESS_CANDIDATE,True
202202,22-0011,22,서초,40061,"서초구 강남대로 375앞 맨홀(강남역#6번출입구옆, 서초현대타워앞)",37.4963924,127.0278661,EXACT_ADDRESS_CANDIDATE,True
202202,22-0012,22,서초,40060,"서초구 서운로21길 2앞 전용사각(서초빗물펌프장내 박스, 서일중학교체육관 뒤)",37.4863375,127.0292523,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,22-0013,22,서초,40054,"서초구 고무래로 94월편 보도내 작업구 하수박스 천장 
(현대4차아파트301동옆 월편, 삼호가든아파트 다동옆)",37.5023309,127.0143305,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,22-0014,22,서초,40050,"서초구 서초대로78길38앞 (서초동1396) 삼성화재 맞은편, 2018/07/06편집_장비제원업데이트요망",37.4889191,126.9977329,ROAD_MATCH,True
202202,23-0001,23,강남,27748,강남구 압구정로20길 6앞 맨홀&lt;한스빌딩(더플랜성형외과)앞~백상빌딩간 횡단보도내&gt;,37.52735,127.0288606,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,23-0002,23,강남,28542,"강남구 압구정로128앞 맨홀(신사동주민센터앞 횡단보도내, 현대고 서측정문앞)",37.5239801,127.0228273,EXACT_ADDRESS_CANDIDATE,True
202202,23-0003,23,강남,28542,"강남구 남부순환로2947앞(재경빌딩앞 횡단보도내, 대치역사거리)",37.4946061,127.0627349,EXACT_ADDRESS_CANDIDATE,True
202202,23-0004,23,강남,28542,"강남구 삼성로212앞 맨홀(은마아파트1동~미도아파트208동간,중안차로 안전지대내)",37.4954674,127.0634159,EXACT_ADDRESS_CANDIDATE,True
202202,23-0005,23,강남,36787,테헤란로435앞 맨홀(대종빌딩~삼영빌딩간 횡단보도앞 테헤란로측),37.5066519,127.0546862,EXACT_ADDRESS_CANDIDATE,True
202202,23-0007,23,강남,36785,서울특별시 강남구 성수대교남단 교차로 윤호병원 보도 앞,,,UNMATCHED,True
202202,23-0008,23,강남,36785,서울특별시 강남구 압구정로 46길 4 스틱윗미 도로 앞,37.52735,127.0288606,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,23-0009,23,강남,36785,서울특별시 강남구 도산대로49길 21 셀코스메트 도산 공원 부티크 도로 앞,37.517912,127.0241023,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,23-0010,23,강남,36785,서울특별시 강남구 도산대로85길 56 현대한강아파트 도로 옆,37.517912,127.0241023,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,23-0011,23,강남,36785,서울특별시 강남구 삼성로 148길 우락뽈락 보도 앞,37.5028366,127.0588629,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,23-0012,23,강남,36785,서울특별시 강남구 학동로 67길 14 이마트24 도로 앞,37.5205878,127.0585723,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,23-0013,23,강남,36785,서울특별시 강남구 학동로 413 보도 앞,37.5181537,127.0451919,EXACT_ADDRESS_CANDIDATE,True
202202,23-0014,23,강남,36785,서울특별시 강남구 개포로 140길 현대블루핸즈 도로 앞,37.4913946,127.0727728,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,23-0015,23,강남,7303,서울특별시 강남구 일원로5길 85 일반주택 도로 앞,37.4923272,127.0801611,ROAD_NAME_ONLY_APPROX,True
202202,23-0016,23,강남,36785,서울특별시 강남구 역삼동 820-5,37.49988,127.03856,ROAD_NAME_ONLY_APPROX,True
202202,23-0017,23,강남,36678,서울특별시 강남구 광평로 20길 63 서울로봇고등학교 정문 앞,37.4826136,127.0782028,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,23-0018,23,강남,36785,서울특별시 강남구 대왕중교 교차로 일원본동 주민센터 도로 앞,37.4833681,127.0864944,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,23-0019,23,강남,36785,서울특별시 강남구 광평로 51길 8 로얄프라자 도로 앞,37.4855748,127.0758327,LANDMARK_MATCH_MANUAL_REVIEW,True
202202,23-0020,23,강남,36785,서울특별시 강남구 논현동 143-14,37.5123018,127.0294935,ROAD_NAME_ONLY_APPROX,True
202202,23-0021,23,강남,36785,서울특별시 강남구 광평로 202 SK주유소 공원 도로 앞,37.4841589,127.0950203,EXACT_ADDRESS_CANDIDATE,True
202203,22-0001,22,서초,44154,서초구 방배천로 54앞 전용맨홀(방배경찰서앞~청도빌딩앞 보도내),37.487743,126.9853858,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,22-0002,22,서초,44151,서초구 서운로164~서운로162사이 골목앞 전용맨홀(진흥아파트6~7동옆 중앙차선내),37.4981435,127.023934,EXACT_ADDRESS_CANDIDATE,True
202203,22-0003,22,서초,44144,서초구 서초대로23길 77앞 사거리내 맨홀<언제나처음처럼~방배시티아파트101동옆(서초대로23길74) 사거리>,37.4916039,127.0082769,EXACT_ADDRESS_CANDIDATE,True
202203,22-0004,22,서초,44142,서초구 방배천로 16옆 보도내 전용맨홀(호림수산옆 방배복개공영주차장 방배천로4길측 보도내),37.4810205,126.9823656,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,22-0005,22,서초,44140,서초구 방배로19길 14옆 전용사각맨홀(외환은행 방배동지점뒤),37.4902132,126.9920288,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,22-0006,22,서초,44135,서초구 주흥3길 20앞 맨홀(현대빌라앞~일호자동차공업사앞),37.5043003,127.0198336,ROAD_MATCH,True
202203,22-0007,22,서초,44132,서초구 논현로31길 44앞 맨홀(혜인빌딩~세원빌딩간),37.4836836,127.0421261,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,22-0008,22,서초,44131,서초구 방배중앙로 121앞 (방배빗물펌프장유입박스 천장),37.494467,126.9860941,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,22-0009,22,서초,44130,서초구 서초4동 1305-8 (동일빌딩 옆),37.4984954,127.0199496,ROAD_NAME_ONLY_APPROX,True
202203,22-0010,22,서초,44126,서초구 강남대로 399앞 맨홀(강남역#9출입구 뒤 보도내),37.4982352,127.0268207,EXACT_ADDRESS_CANDIDATE,True
202203,22-0011,22,서초,44121,"서초구 강남대로 375앞 맨홀(강남역#6번출입구옆, 서초현대타워앞)",37.4963924,127.0278661,EXACT_ADDRESS_CANDIDATE,True
202203,22-0012,22,서초,44116,"서초구 서운로21길 2앞 전용사각(서초빗물펌프장내 박스, 서일중학교체육관 뒤)",37.4863375,127.0292523,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,22-0013,22,서초,44114,"서초구 고무래로 94월편 보도내 작업구 하수박스 천장 
(현대4차아파트301동옆 월편, 삼호가든아파트 다동옆)",37.5023309,127.0143305,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,22-0014,22,서초,44113,"서초구 서초대로78길38앞 (서초동1396) 삼성화재 맞은편, 2018/07/06편집_장비제원업데이트요망",37.4889191,126.9977329,ROAD_MATCH,True
202203,23-0001,23,강남,34848,강남구 압구정로20길 6앞 맨홀&lt;한스빌딩(더플랜성형외과)앞~백상빌딩간 횡단보도내&gt;,37.52735,127.0288606,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,23-0002,23,강남,34848,"강남구 압구정로128앞 맨홀(신사동주민센터앞 횡단보도내, 현대고 서측정문앞)",37.5239801,127.0228273,EXACT_ADDRESS_CANDIDATE,True
202203,23-0003,23,강남,34848,"강남구 남부순환로2947앞(재경빌딩앞 횡단보도내, 대치역사거리)",37.4946061,127.0627349,EXACT_ADDRESS_CANDIDATE,True
202203,23-0004,23,강남,34848,"강남구 삼성로212앞 맨홀(은마아파트1동~미도아파트208동간,중안차로 안전지대내)",37.4954674,127.0634159,EXACT_ADDRESS_CANDIDATE,True
202203,23-0005,23,강남,41865,테헤란로435앞 맨홀(대종빌딩~삼영빌딩간 횡단보도앞 테헤란로측),37.5066519,127.0546862,EXACT_ADDRESS_CANDIDATE,True
202203,23-0007,23,강남,41863,서울특별시 강남구 성수대교남단 교차로 윤호병원 보도 앞,,,UNMATCHED,True
202203,23-0008,23,강남,41863,서울특별시 강남구 압구정로 46길 4 스틱윗미 도로 앞,37.52735,127.0288606,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,23-0009,23,강남,41863,서울특별시 강남구 도산대로49길 21 셀코스메트 도산 공원 부티크 도로 앞,37.517912,127.0241023,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,23-0010,23,강남,41863,서울특별시 강남구 도산대로85길 56 현대한강아파트 도로 옆,37.517912,127.0241023,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,23-0011,23,강남,41863,서울특별시 강남구 삼성로 148길 우락뽈락 보도 앞,37.5028366,127.0588629,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,23-0012,23,강남,41863,서울특별시 강남구 학동로 67길 14 이마트24 도로 앞,37.5205878,127.0585723,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,23-0013,23,강남,41863,서울특별시 강남구 학동로 413 보도 앞,37.5181537,127.0451919,EXACT_ADDRESS_CANDIDATE,True
202203,23-0014,23,강남,41863,서울특별시 강남구 개포로 140길 현대블루핸즈 도로 앞,37.4913946,127.0727728,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,23-0016,23,강남,41863,서울특별시 강남구 역삼동 820-5,37.49988,127.03856,ROAD_NAME_ONLY_APPROX,True
202203,23-0017,23,강남,41750,서울특별시 강남구 광평로 20길 63 서울로봇고등학교 정문 앞,37.4826136,127.0782028,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,23-0018,23,강남,41863,서울특별시 강남구 대왕중교 교차로 일원본동 주민센터 도로 앞,37.4833681,127.0864944,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,23-0019,23,강남,41863,서울특별시 강남구 광평로 51길 8 로얄프라자 도로 앞,37.4855748,127.0758327,LANDMARK_MATCH_MANUAL_REVIEW,True
202203,23-0020,23,강남,41863,서울특별시 강남구 논현동 143-14,37.5123018,127.0294935,ROAD_NAME_ONLY_APPROX,True
202203,23-0021,23,강남,41863,서울특별시 강남구 광평로 202 SK주유소 공원 도로 앞,37.4841589,127.0950203,EXACT_ADDRESS_CANDIDATE,True
202203,23-0015,23,강남,17,서울특별시 강남구 일원로5길 85 일반주택 도로 앞,37.4923272,127.0801611,ROAD_NAME_ONLY_APPROX,True
202204,22-0001,22,서초,42721,서초구 방배천로 54앞 전용맨홀(방배경찰서앞~청도빌딩앞 보도내),37.487743,126.9853858,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,22-0002,22,서초,42715,서초구 서운로164~서운로162사이 골목앞 전용맨홀(진흥아파트6~7동옆 중앙차선내),37.4981435,127.023934,EXACT_ADDRESS_CANDIDATE,True
202204,22-0003,22,서초,42706,서초구 서초대로23길 77앞 사거리내 맨홀<언제나처음처럼~방배시티아파트101동옆(서초대로23길74) 사거리>,37.4916039,127.0082769,EXACT_ADDRESS_CANDIDATE,True
202204,22-0004,22,서초,42701,서초구 방배천로 16옆 보도내 전용맨홀(호림수산옆 방배복개공영주차장 방배천로4길측 보도내),37.4810205,126.9823656,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,22-0005,22,서초,42699,서초구 방배로19길 14옆 전용사각맨홀(외환은행 방배동지점뒤),37.4902132,126.9920288,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,22-0006,22,서초,42694,서초구 주흥3길 20앞 맨홀(현대빌라앞~일호자동차공업사앞),37.5043003,127.0198336,ROAD_MATCH,True
202204,22-0007,22,서초,42687,서초구 논현로31길 44앞 맨홀(혜인빌딩~세원빌딩간),37.4836836,127.0421261,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,22-0008,22,서초,42686,서초구 방배중앙로 121앞 (방배빗물펌프장유입박스 천장),37.494467,126.9860941,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,22-0009,22,서초,42683,서초구 서초4동 1305-8 (동일빌딩 옆),37.4984954,127.0199496,ROAD_NAME_ONLY_APPROX,True
202204,22-0010,22,서초,42682,서초구 강남대로 399앞 맨홀(강남역#9출입구 뒤 보도내),37.4982352,127.0268207,EXACT_ADDRESS_CANDIDATE,True
202204,22-0011,22,서초,42681,"서초구 강남대로 375앞 맨홀(강남역#6번출입구옆, 서초현대타워앞)",37.4963924,127.0278661,EXACT_ADDRESS_CANDIDATE,True
202204,22-0012,22,서초,42675,"서초구 서운로21길 2앞 전용사각(서초빗물펌프장내 박스, 서일중학교체육관 뒤)",37.4863375,127.0292523,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,22-0013,22,서초,42674,"서초구 고무래로 94월편 보도내 작업구 하수박스 천장 
(현대4차아파트301동옆 월편, 삼호가든아파트 다동옆)",37.5023309,127.0143305,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,22-0014,22,서초,42674,"서초구 서초대로78길38앞 (서초동1396) 삼성화재 맞은편, 2018/07/06편집_장비제원업데이트요망",37.4889191,126.9977329,ROAD_MATCH,True
202204,23-0001,23,강남,42275,강남구 압구정로20길 6앞 맨홀&lt;한스빌딩(더플랜성형외과)앞~백상빌딩간 횡단보도내&gt;,37.52735,127.0288606,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,23-0002,23,강남,42275,"강남구 압구정로128앞 맨홀(신사동주민센터앞 횡단보도내, 현대고 서측정문앞)",37.5239801,127.0228273,EXACT_ADDRESS_CANDIDATE,True
202204,23-0003,23,강남,42275,"강남구 남부순환로2947앞(재경빌딩앞 횡단보도내, 대치역사거리)",37.4946061,127.0627349,EXACT_ADDRESS_CANDIDATE,True
202204,23-0004,23,강남,42275,"강남구 삼성로212앞 맨홀(은마아파트1동~미도아파트208동간,중안차로 안전지대내)",37.4954674,127.0634159,EXACT_ADDRESS_CANDIDATE,True
202204,23-0005,23,강남,42400,테헤란로435앞 맨홀(대종빌딩~삼영빌딩간 횡단보도앞 테헤란로측),37.5066519,127.0546862,EXACT_ADDRESS_CANDIDATE,True
202204,23-0007,23,강남,42398,서울특별시 강남구 성수대교남단 교차로 윤호병원 보도 앞,,,UNMATCHED,True
202204,23-0008,23,강남,42398,서울특별시 강남구 압구정로 46길 4 스틱윗미 도로 앞,37.52735,127.0288606,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,23-0009,23,강남,42398,서울특별시 강남구 도산대로49길 21 셀코스메트 도산 공원 부티크 도로 앞,37.517912,127.0241023,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,23-0010,23,강남,42398,서울특별시 강남구 도산대로85길 56 현대한강아파트 도로 옆,37.517912,127.0241023,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,23-0011,23,강남,42398,서울특별시 강남구 삼성로 148길 우락뽈락 보도 앞,37.5028366,127.0588629,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,23-0012,23,강남,42398,서울특별시 강남구 학동로 67길 14 이마트24 도로 앞,37.5205878,127.0585723,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,23-0013,23,강남,42398,서울특별시 강남구 학동로 413 보도 앞,37.5181537,127.0451919,EXACT_ADDRESS_CANDIDATE,True
202204,23-0014,23,강남,42398,서울특별시 강남구 개포로 140길 현대블루핸즈 도로 앞,37.4913946,127.0727728,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,23-0016,23,강남,42398,서울특별시 강남구 역삼동 820-5,37.49988,127.03856,ROAD_NAME_ONLY_APPROX,True
202204,23-0017,23,강남,42353,서울특별시 강남구 광평로 20길 63 서울로봇고등학교 정문 앞,37.4826136,127.0782028,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,23-0018,23,강남,42398,서울특별시 강남구 대왕중교 교차로 일원본동 주민센터 도로 앞,37.4833681,127.0864944,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,23-0019,23,강남,42398,서울특별시 강남구 광평로 51길 8 로얄프라자 도로 앞,37.4855748,127.0758327,LANDMARK_MATCH_MANUAL_REVIEW,True
202204,23-0020,23,강남,42398,서울특별시 강남구 논현동 143-14,37.5123018,127.0294935,ROAD_NAME_ONLY_APPROX,True
202204,23-0021,23,강남,42398,서울특별시 강남구 광평로 202 SK주유소 공원 도로 앞,37.4841589,127.0950203,EXACT_ADDRESS_CANDIDATE,True
202204,23-0015,23,강남,1,서울특별시 강남구 일원로5길 85 일반주택 도로 앞,37.4923272,127.0801611,ROAD_NAME_ONLY_APPROX,True
202205,22-0001,22,서초,43792,서초구 방배천로 54앞 전용맨홀(방배경찰서앞~청도빌딩앞 보도내),37.487743,126.9853858,LANDMARK_MATCH_MANUAL_REVIEW,True
202205,22-0002,22,서초,43788,서초구 서운로164~서운로162사이 골목앞 전용맨홀(진흥아파트6~7동옆 중앙차선내),37.4981435,127.023934,EXACT_ADDRESS_CANDIDATE,True
202205,22-0003,22,서초,43778,서초구 서초대로23길 77앞 사거리내 맨홀<언제나처음처럼~방배시티아파트101동옆(서초대로23길74) 사거리>,37.4916039,127.0082769,EXACT_ADDRESS_CANDIDATE,True
202205,22-0004,22,서초,43776,서초구 방배천로 16옆 보도내 전용맨홀(호림수산옆 방배복개공영주차장 방배천로4길측 보도내),37.4810205,126.9823656,LANDMARK_MATCH_MANUAL_REVIEW,True
202205,22-0005,22,서초,43770,서초구 방배로19길 14옆 전용사각맨홀(외환은행 방배동지점뒤),37.4902132,126.9920288,LANDMARK_MATCH_MANUAL_REVIEW,True
202205,22-0006,22,서초,43767,서초구 주흥3길 20앞 맨홀(현대빌라앞~일호자동차공업사앞),37.5043003,127.0198336,ROAD_MATCH,True
202205,22-0007,22,서초,43762,서초구 논현로31길 44앞 맨홀(혜인빌딩~세원빌딩간),37.4836836,127.0421261,LANDMARK_MATCH_MANUAL_REVIEW,True
202205,22-0008,22,서초,43759,서초구 방배중앙로 121앞 (방배빗물펌프장유입박스 천장),37.494467,126.9860941,LANDMARK_MATCH_MANUAL_REVIEW,True
202205,22-0009,22,서초,43756,서초구 서초4동 1305-8 (동일빌딩 옆),37.4984954,127.0199496,ROAD_NAME_ONLY_APPROX,True
202205,22-0010,22,서초,43755,서초구 강남대로 399앞 맨홀(강남역#9출입구 뒤 보도내),37.4982352,127.0268207,EXACT_ADDRESS_CANDIDATE,True
202205,22-0011,22,서초,43750,"서초구 강남대로 375앞 맨홀(강남역#6번출입구옆, 서초현대타워앞)",37.4963924,127.0278661,EXACT_ADDRESS_CANDIDATE,True
202205,22-0012,22,서초,43748,"서초구 서운로21길 2앞 전용사각(서초빗물펌프장내 박스, 서일중학교체육관 뒤)",37.4863375,127.0292523,LANDMARK_MATCH_MANUAL_REVIEW,True
202205,22-0013,22,서초,43747,"서초구 고무래로 94월편 보도내 작업구 하수박스 천장 
(현대4차아파트301동옆 월편, 삼호가든아파트 다동옆)",37.5023309,127.0143305,LANDMARK_MATCH_MANUAL_REVIEW,True
202205,22-0014,22,서초,43747,"서초구 서초대로78길38앞 (서초동1396) 삼성화재 맞은편, 2018/07/06편집_장비제원업데이트요망",37.4889191,126.9977329,ROAD_MATCH,True
202205,23-0001,23,강남,36144,강남구 압구정로20길 6앞 맨홀&lt;한스빌딩(더플랜성형외과)앞~백상빌딩간 횡단보도내&gt;,37.52735,127.0288606,LANDMARK_MATCH_MANUAL_REVIEW,True
202205,23-0002,23,강남,36144,"강남구 압구정로128앞 맨홀(신사동주민센터앞 횡단보도내, 현대고 서측정문앞)",37.5239801,127.0228273,EXACT_ADDRESS_CANDIDATE,True
202205,23-0003,23,강남,36144,"강남구 남부순환로2947앞(재경빌딩앞 횡단보도내, 대치역사거리)",37.4946061,127.0627349,EXACT_ADDRESS_CANDIDATE,True
202205,23-0004,23,강남,36143,"강남구 삼성로212앞 맨홀(은마아파트1동~미도아파트208동간,중안차로 안전지대내)",37.4954674,127.0634159,EXACT_ADDRESS_CANDIDATE,True
202205,23-0005,23,강남,44493,테헤란로435앞 맨홀(대종빌딩~삼영빌딩간 횡단보도앞 테헤란로측),37.5066519,127.0546862,EXACT_ADDRESS_CANDIDATE,True
